game_pk,game_date_utc,team_side,team_id,team_name,team_abbrev,opponent_team_id,opponent_team_name,opponent_team_abbrev,probable_pitcher_id,probable_pitcher_name,games_played,wins,losses,win_pct,runs_scored_avg,runs_allowed_avg,run_diff_avg,recent_games,recent_win_pct,recent_runs_scored_avg,recent_runs_allowed_avg,recent_run_diff_avg,streak,home_win_pct,away_win_pct,home_runs_scored_avg,home_runs_allowed_avg,away_runs_scored_avg,away_runs_allowed_avg,one_run_win_pct,recent3_win_pct,recent5_win_pct,recent3_runs_scored_avg,recent3_runs_allowed_avg,recent5_runs_scored_avg,recent5_runs_allowed_avg,pythag_win_pct,carryover_weight,rest_days,played_yesterday,games_last_7_days,travel_distance_km,last_game_was_home,last_game_margin,last_game_runs_scored,last_game_runs_allowed,last_game_won,standings_wins,standings_losses,standings_games_played,standings_win_pct,standings_run_diff,standings_pythag_win_pct,standings_carryover_weight,standings_league_id,standings_division_id,standings_league_rank,standings_league_games_back,standings_division_rank,standings_division_games_back,boxscore_recent_games,boxscore_carryover_weight,boxscore_batting_runs_avg,boxscore_batting_hits_avg,boxscore_batting_walks_avg,boxscore_batting_strikeouts_avg,boxscore_batting_home_runs_avg,boxscore_batting_doubles_avg,boxscore_batting_triples_avg,boxscore_batting_stolen_bases_avg,boxscore_batting_left_on_base_avg,boxscore_batting_at_bats_avg,boxscore_batting_obp_proxy_avg,boxscore_batting_slg_proxy_avg,boxscore_pitching_runs_allowed_avg,boxscore_pitching_hits_allowed_avg,boxscore_pitching_walks_allowed_avg,boxscore_pitching_strikeouts_avg,boxscore_pitching_home_runs_allowed_avg,boxscore_fielding_errors_avg,bullpen_recent_games,bullpen_games_with_relief,bullpen_relievers_used,bullpen_innings_pitched,bullpen_era,bullpen_whip,bullpen_k_per_9,bullpen_pitches,bullpen_avg_relievers_per_game,bullpen_carryover_weight,pitcher_recent_appearances,pitcher_recent_innings_pitched,pitcher_recent_era,pitcher_recent_whip,pitcher_recent_k_per_9,pitcher_recent_bb_per_9,pitcher_recent_hr_per_9,pitcher_recent_strikeouts,pitcher_recent_walks,pitcher_recent_hits_allowed,pitcher_recent_pitches,pitcher_recent_batters_faced,pitcher_season_appearances,pitcher_season_innings_pitched,pitcher_season_era,pitcher_season_whip,pitcher_season_k_per_9,pitcher_season_bb_per_9,pitcher_season_hr_per_9,pitcher_days_since_last_appearance,pitcher_last_appearance_innings_pitched,pitcher_last_appearance_earned_runs,pitcher_last_appearance_hits,pitcher_last_appearance_walks,pitcher_last_appearance_strikeouts,pitcher_last_appearance_pitches,pitcher_profile_age,pitcher_profile_height_inches,pitcher_profile_weight_lbs,pitcher_profile_throws_right,pitcher_profile_throws_left,pitcher_profile_bats_right,pitcher_profile_bats_left
776662,2025-08-20T17:05:00+00:00,away,136,Seattle Mariners,SEA,143,Philadelphia Phillies,PHI,622491,Luis Castillo,53.03,27.775,25.255,0.5078,2.6844,4.2628,-1.5783,6.725,0.5735,2.966,4.1535,-1.1875,-1,0.5331,0.4444,2.5561,4.0781,4.5802,4.3333,0.4909,0.6575,0.5945,2.945,4.1325,3.008,4.0275,0.5401,0.315,143,0,0,,1,-7,0,7,0,27.775,25.255,53.03,0.5238,16.735,0.5401,0.315,103,200,5,3.5625,2,1.1025,6.725,0.315,2.966,6.386,4.538,9.622,1.126,0.504,0.021,0.6365,13.4425,30.1,0.315,0.3437,4.1535,7.3005,2.79,8.0775,2.0485,0.105,3.575,3.575,12.3,11.355,6.5033,1.7045,8.1202,186.625,3.4406,0.315,6,31.3333,4.883,1.5,7.7553,1.1489,2.0106,27.0,4.0,43.0,548.0,140.0,26,146.3333,3.5672,1.2711,7.8109,2.4601,1.1686,0,4.0,3.0,10.0,2.0,2.0,88.0,33,74.0,200.0,1,0,1,0
776673,2025-08-20T17:10:00+00:00,home,116,Detroit Tigers,DET,117,Houston Astros,HOU,450203,Charlie Morton,53.03,27.09,25.94,0.1672,4.4086,5.7008,-1.2922,6.725,0.231,4.2165,5.4605,-1.244,-2,0.5309,0.1672,4.0864,4.037,4.4475,5.6775,0.1775,0.105,0.189,4.0275,5.9225,4.3425,5.5865,0.5196,0.315,143,0,0,,0,-3,5,8,0,27.09,25.94,53.03,0.5108,8.6,0.5196,0.315,103,202,7,4.2475,3,3.7487,6.725,0.315,4.2165,8.8175,4.9225,11.7125,1.2795,1.126,0.79,0.748,20.228,35.2085,0.3396,0.4292,5.4605,7.2795,1.8465,8.021,2.37,0.105,3.575,3.575,12.355,16.0117,4.789,0.8666,8.9541,250.9,3.4559,0.315,6,35.0,3.8571,1.2571,9.7714,3.8571,1.5429,38.0,15.0,29.0,573.0,150.0,27,123.6667,5.0943,1.4717,9.4609,4.0755,1.3827,0,6.0,2.0,3.0,3.0,8.0,94.0,42,77.0,215.0,1,0,1,0
776673,2025-08-20T17:10:00+00:00,away,117,Houston Astros,HOU,116,Detroit Tigers,DET,664285,Framber Valdez,52.715,28.72,23.995,0.5147,2.8178,2.6398,0.178,6.725,0.5525,2.756,2.693,0.063,-1,0.5214,0.525,2.9061,2.6183,4.3125,4.1,0.4,0.5525,0.5315,2.42,2.735,2.315,2.756,0.5641,0.315,143,0,0,,1,-2,1,3,0,28.72,23.995,52.715,0.5448,28.665,0.5641,0.315,103,200,4,2.46,1,0.0,6.725,0.315,2.756,6.302,4.1955,8.1115,0.399,0.546,0.0,0.189,16.168,30.722,0.2941,0.2474,2.693,6.4555,3.8385,9.147,0.7205,0.5525,3.575,3.575,11.04,10.145,3.6816,1.4662,12.0784,197.295,3.0881,0.315,6,36.3333,5.2018,1.4862,6.9358,3.2202,0.2477,28.0,13.0,41.0,570.0,159.0,25,157.3333,3.3178,1.2076,8.7521,3.089,0.5148,0,5.0,7.0,7.0,4.0,2.0,96.0,32,71.0,230.0,0,1,1,0
776658,2025-08-20T19:40:00+00:00,home,109,Arizona Diamondbacks,AZ,114,Cleveland Guardians,CLE,694297,Brandon Pfaadt,53.03,29.035,23.995,0.5156,6.5178,5.2997,1.2181,6.725,0.4895,6.538,5.5735,0.9645,1,0.5136,0.5556,6.5722,5.3697,5.2963,4.642,0.5652,0.4475,0.4685,6.265,5.0275,6.181,5.3425,0.5611,0.315,143,0,0,,1,7,8,1,1,29.035,23.995,53.03,0.5475,33.87,0.5611,0.315,104,203,5,4.24,3,4.24,6.725,0.315,6.538,10.7335,2.2875,6.2875,1.4475,3.5445,0.063,0.6785,17.244,34.79,0.3488,0.53,5.5735,8.0355,4.37,8.4555,0.8675,1.475,3.575,3.575,11.67,15.1767,5.4261,1.1986,8.919,225.39,3.2643,0.315,6,33.6667,5.3465,1.5743,6.1485,2.1386,1.0693,23.0,8.0,45.0,551.0,154.0,26,140.0,4.95,1.3357,7.2643,1.9929,1.35,0,7.0,2.0,5.0,1.0,5.0,98.0,27,76.0,220.0,1,0,1,0
776658,2025-08-20T19:40:00+00:00,away,114,Cleveland Guardians,CLE,109,Arizona Diamondbacks,AZ,800048,Parker Messick,54.5325,31.59,22.9425,0.8575,6.1347,3.9525,2.1822,5.9875,0.8448,5.803,3.6232,2.1798,1,0.625,0.8399,4.675,3.9875,6.0435,3.9097,0.5778,0.7783,0.8005,5.7808,3.8892,5.803,3.601,0.5701,0.3325,145,0,0,,0,3,7,4,1,31.59,22.9425,54.5325,0.5793,31.9275,0.5701,0.3325,103,202,2,0.4988,1,0.0,5.9875,0.3325,5.803,9.1133,2.8227,6.1083,1.0443,2.5123,0.7118,0.1995,12.4237,34.7365,0.3155,0.4612,3.6232,7.0443,1.6872,9.7783,0.8448,0.2882,2.6625,2.6625,11.65,12.315,1.7028,1.0268,9.9756,186.055,4.3756,0.3325,1,6.6667,1.35,1.2,8.1,1.35,0.0,6.0,1.0,7.0,83.0,26.0,1,6.6667,1.35,1.2,8.1,1.35,0.0,0,6.6667,1.0,7.0,1.0,6.0,83.0,25,72.0,225.0,0,1,0,1
776670,2025-08-20T22:40:00+00:00,home,146,Miami Marlins,MIA,138,St. Louis Cardinals,STL,645261,Sandy Alcantara,53.03,20.53,32.5,0.4631,3.9786,4.3753,-0.3967,6.725,0.4895,4.315,4.525,-0.21,-1,0.4592,0.3951,4.0739,4.6417,3.6296,4.3457,0.511,0.6575,0.5945,5.47,3.475,5.071,4.063,0.3689,0.315,144,0,0,,1,-1,3,4,0,20.53,32.5,53.03,0.3871,-64.26,0.3689,0.315,104,204,14,12.745,5,11.14,6.725,0.315,4.315,7.861,4.37,9.315,0.6995,1.252,0.4475,0.5945,14.3925,32.1905,0.3315,0.3702,4.525,6.7285,5.181,8.1745,1.21,1.664,3.575,3.575,10.04,15.1583,1.9356,1.2587,6.5548,240.03,2.8084,0.315,6,37.0,3.1622,1.0811,8.027,2.4324,0.7297,33.0,10.0,30.0,583.0,149.0,25,134.0,6.0448,1.3806,7.1194,3.291,1.0746,0,7.0,1.0,5.0,1.0,9.0,114.0,30,77.0,200.0,1,0,1,0
776670,2025-08-20T22:40:00+00:00,away,138,St. Louis Cardinals,STL,146,Miami Marlins,MIA,669467,Andre Pallante,55.1975,28.93,26.2675,0.8388,4.7144,3.4712,1.2432,5.9875,0.867,4.867,3.2217,1.6453,1,0.85,0.4815,4.7162,3.4095,4.1358,4.6049,0.5686,0.8892,0.867,5.2217,3.1108,5.3325,3.4655,0.4725,0.3325,145,0,0,,1,2,5,3,1,28.93,26.2675,55.1975,0.5241,-12.9625,0.4725,0.3325,104,205,8,5.4288,2,2.1587,5.9875,0.3325,4.867,9.5123,2.4655,5.8645,1.6453,1.3325,0.1108,0.133,13.7537,33.1995,0.3336,0.478,3.2217,8.1552,2.6897,9.9138,0.9778,0.1995,2.6625,2.6625,9.9875,8.655,3.4601,1.5765,9.0026,145.81,3.7512,0.3325,6,29.0,6.8276,1.6552,7.7586,4.0345,1.2414,25.0,13.0,35.0,516.0,132.0,25,134.0,5.1716,1.4104,6.1791,3.1567,1.209,0,5.3333,5.0,8.0,3.0,4.0,93.0,27,72.0,215.0,1,0,1,0
776659,2025-08-20T22:45:00+00:00,home,120,Washington Nationals,WSH,121,New York Mets,NYM,695418,Brad Lord,54.865,23.6075,31.2575,0.1457,3.3571,6.2406,-2.8835,5.9875,0.1108,2.9778,6.069,-3.0912,-1,0.156,0.4074,3.3612,6.2036,4.0617,4.8272,0.3784,0.2217,0.133,3.9975,5.7808,3.4655,6.0025,0.4207,0.3325,145,0,0,,1,-4,3,7,0,23.6075,31.2575,54.865,0.4303,-38.58,0.4207,0.3325,104,204,13,10.585,4,8.98,5.9875,0.3325,2.9778,5.9088,2.8227,11.3153,0.9557,0.9778,0.0443,2.3572,15.2907,32.9778,0.2426,0.2962,6.069,7.8005,4.9582,15.3647,1.6675,0.1552,2.6625,2.6625,11.3175,10.4283,7.7608,1.8205,8.9087,197.09,4.2507,0.3325,6,31.3333,3.4468,1.2447,6.0319,2.2979,0.8617,21.0,8.0,31.0,471.0,126.0,41,96.3333,3.4567,1.2457,7.1938,2.8962,0.7474,0,5.3333,4.0,7.0,2.0,4.0,92.0,26,75.0,210.0,1,0,1,0
776659,2025-08-20T22:45:00+00:00,away,121,New York Mets,NYM,120,Washington Nationals,WSH,673540,Kodai Senga,53.03,29.035,23.995,0.5156,2.8633,2.7253,0.1381,6.725,0.5105,2.735,2.651,0.084,1,0.5679,0.5097,4.716,4.1235,2.8711,2.7817,0.6364,0.5525,0.4685,2.735,2.42,2.441,2.882,0.5475,0.315,143,0,0,,0,2,3,1,1,29.035,23.995,53.03,0.5475,22.365,0.5475,0.315,104,204,6,4.24,2,2.635,6.725,0.315,2.735,6.2455,4.0485,8.769,0.7415,1.3635,0.042,0.189,15.7125,30.924,0.2899,0.3156,2.651,5.693,4.0065,8.8675,0.273,0.4475,3.575,3.575,11.04,12.1633,2.5639,1.0889,11.0064,210.87,3.0881,0.315,6,27.0,6.0,1.5926,8.3333,5.6667,2.3333,25.0,17.0,26.0,492.0,127.0,20,104.6667,2.5796,1.2516,8.5127,4.2994,0.9459,0,5.0,4.0,6.0,2.0,4.0,84.0,33,73.0,202.0,1,0,0,1
776669,2025-08-20T23:15:00+00:00,home,144,Atlanta Braves,ATL,145,Chicago White Sox,CWS,694462,Hurston Waldrep,53.03,28.035,24.995,0.1731,3.7664,4.9478,-1.1814,6.725,0.189,3.9725,4.8805,-0.908,-2,0.5679,0.1672,3.9012,3.8889,3.9064,4.9031,0.1319,0.105,0.189,3.6575,5.0275,3.4685,4.5865,0.5614,0.315,143,0,0,,0,-1,3,4,0,28.035,24.995,53.03,0.5287,26.555,0.5614,0.315,104,204,7,5.24,3,3.635,6.725,0.315,3.9725,7.008,4.538,10.5235,1.5525,0.8885,0.042,0.147,14.9305,33.7835,0.2982,0.3659,4.8805,8.929,2.273,7.176,1.3425,0.126,3.575,3.575,12.355,10.725,6.0462,1.0,8.9077,157.23,3.4559,0.315,4,24.6667,0.7297,0.7703,8.7568,2.1892,0.0,24.0,6.0,13.0,346.0,89.0,4,24.6667,0.7297,0.7703,8.7568,2.1892,0.0,0,7.0,0.0,4.0,1.0,7.0,87.0,24,74.0,210.0,1,0,1,0
776669,2025-08-20T23:15:00+00:00,away,145,Chicago White Sox,CWS,144,Atlanta Braves,ATL,527048,Martín Pérez,55.1975,14.6325,40.565,0.7511,6.3763,2.332,4.0442,5.9875,0.8448,6.5813,1.798,4.7833,1,0.7608,0.2222,6.3659,2.2448,3.1481,5.2716,0.3095,0.8892,0.9335,6.8917,1.665,7.0025,1.4655,0.2968,0.3325,145,0,0,,1,7,8,1,1,14.6325,40.565,55.1975,0.2651,-95.41,0.2968,0.3325,103,202,15,17.7888,5,17.29,5.9875,0.3325,6.5813,8.4902,2.1773,6.798,2.4015,1.6675,0.0222,0.1108,9.8398,33.3768,0.2986,0.5214,1.798,5.798,2.7093,9.8005,0.9335,0.0443,2.6625,2.6625,9.6525,9.9825,2.4005,1.3333,12.0068,185.3725,3.6254,0.3325,6,28.6667,2.5116,1.1512,8.4767,4.0814,0.314,27.0,13.0,20.0,458.0,118.0,6,28.6667,2.5116,1.1512,8.4767,4.0814,0.314,0,5.3333,0.0,3.0,0.0,5.0,74.0,34,72.0,210.0,0,1,0,1
776664,2025-08-20T23:35:00+00:00,home,139,Tampa Bay Rays,TB,147,New York Yankees,NYY,656876,Drew Rasmussen,54.865,27.6,27.265,0.8317,3.2422,2.6958,0.5464,5.9875,0.8448,2.8448,2.1773,0.6675,1,0.8399,0.4691,3.2545,2.6732,3.6914,4.1605,0.8593,0.8892,0.8005,3.1108,2.0,2.9335,2.4655,0.4564,0.3325,144,0,0,,1,1,3,2,1,27.6,27.265,54.865,0.5031,-18.6175,0.4564,0.3325,103,201,8,4.655,3,4.655,5.9875,0.3325,2.8448,7.0,1.266,9.0665,0.9557,0.9778,0.0443,0.1773,10.9753,30.665,0.2578,0.3556,2.1773,6.8005,2.601,11.335,0.1773,0.867,2.6625,2.6625,7.655,8.4308,3.5495,1.2235,10.3041,140.7675,2.8751,0.3325,6,32.3333,1.9485,0.866,8.6289,1.3918,0.8351,31.0,5.0,23.0,475.0,122.0,25,123.6667,2.6199,0.9865,7.8598,1.965,0.9461,0,6.0,2.0,5.0,2.0,6.0,91.0,30,73.0,240.0,1,0,1,0
776664,2025-08-20T23:35:00+00:00,away,147,New York Yankees,NYY,139,Tampa Bay Rays,TB,693645,Cam Schlittler,54.865,32.255,22.61,0.8604,4.3428,2.706,1.6367,5.9875,0.867,4.4212,2.5985,1.8227,1,0.8481,0.6173,4.2668,2.8005,5.2593,3.8395,0.5135,0.7783,0.8005,4.0,3.2192,4.5985,3.1305,0.6009,0.3325,145,0,0,,1,2,4,2,1,32.255,22.61,54.865,0.5879,50.8775,0.6009,0.3325,103,201,1,0.0,1,0.0,5.9875,0.3325,4.4212,7.2438,4.266,9.734,1.7783,1.1552,0.0,0.3768,15.0443,30.4852,0.3306,0.4513,2.5985,7.1773,3.7783,11.8695,1.0443,0.0887,2.6625,2.6625,9.985,10.3167,3.483,1.2582,13.3561,201.3775,3.7502,0.3325,6,31.0,2.9032,1.3548,9.0,4.0645,1.1613,31.0,14.0,28.0,546.0,132.0,7,36.3333,3.2202,1.3211,9.4128,3.9633,1.4862,0,6.6667,0.0,1.0,2.0,8.0,95.0,25,78.0,215.0,1,0,1,0
776666,2025-08-20T23:40:00+00:00,home,118,Kansas City Royals,KC,140,Texas Rangers,TEX,702070,Noah Cameron,54.865,28.595,26.27,0.1765,4.1786,5.9943,-1.8157,5.9875,0.133,3.601,5.6922,-2.0912,-1,0.1847,0.5062,4.2504,6.0969,4.321,3.6667,0.4474,0.1108,0.1995,3.2242,5.4483,3.6675,5.404,0.5579,0.3325,145,0,0,,1,-3,4,7,0,28.595,26.27,54.865,0.5212,27.2575,0.5579,0.3325,103,202,6,3.66,2,3.1612,5.9875,0.3325,3.601,6.7783,1.7758,9.7562,0.8448,1.6897,0.0887,1.6453,12.8202,34.1798,0.2366,0.3247,5.6922,8.9803,3.1108,6.6403,0.9113,0.266,2.6625,2.6625,10.985,12.6475,2.3714,1.0002,7.3384,197.0125,4.1258,0.3325,6,33.0,3.0,1.2121,6.8182,2.4545,1.0909,25.0,9.0,31.0,537.0,140.0,18,103.0,2.534,1.068,7.2524,2.7087,0.9612,0,4.6667,2.0,3.0,3.0,5.0,89.0,26,75.0,220.0,0,1,0,1
776666,2025-08-20T23:40:00+00:00,away,140,Texas Rangers,TEX,118,Kansas City Royals,KC,676961,Caleb Boushley,53.345,25.885,27.46,0.4952,3.3807,3.4831,-0.1024,6.725,0.4895,3.483,3.504,-0.021,1,0.5136,0.4268,3.3617,3.28,4.2683,5.1707,0.5652,0.6575,0.5945,4.365,3.105,3.882,2.937,0.4638,0.315,143,0,0,,1,3,4,1,1,25.885,27.46,53.345,0.4852,-16.695,0.4638,0.315,103,200,11,5.61,3,3.15,6.725,0.315,3.483,7.6365,2.6155,6.092,1.126,1.063,0.021,0.958,11.2455,31.987,0.2931,0.3794,3.504,7.756,2.6785,9.412,1.0,0.294,3.575,3.575,14.04,13.51,2.4182,1.2065,8.6503,231.32,3.9273,0.315,6,9.3333,5.7857,1.7143,6.75,7.7143,0.9643,7.0,8.0,8.0,169.0,43.0,21,39.6667,5.2185,1.4118,8.1681,2.9496,1.1345,0,3.0,3.0,5.0,3.0,1.0,68.0,32,75.0,190.0,1,0,1,0
776665,2025-08-20T23:40:00+00:00,home,142,Minnesota Twins,MIN,133,Athletics,ATH,641927,Bailey Ober,54.865,27.265,27.6,0.1683,3.5254,4.8461,-1.3206,5.9875,0.0887,3.1552,5.1552,-2.0,-1,0.5309,0.1601,4.8025,4.6296,3.4515,4.8153,0.5238,0.0,0.0665,2.6675,5.7758,3.3325,5.532,0.5007,0.3325,145,0,0,,0,-2,3,5,0,27.265,27.6,54.865,0.4969,0.3275,0.5007,0.3325,103,202,10,4.99,4,4.4912,5.9875,0.3325,3.1552,7.8892,3.0222,9.9803,0.8227,1.9113,0.0222,0.7118,15.5098,34.399,0.2898,0.3576,5.1552,10.1995,2.5763,7.1058,1.7783,0.734,2.6625,2.6625,12.3125,12.975,3.6919,1.2821,10.8434,237.565,4.6244,0.3325,6,34.6667,6.2308,1.125,8.0481,1.0385,2.8558,31.0,4.0,35.0,549.0,143.0,21,114.0,5.0526,1.3158,7.3421,1.9737,1.9737,0,5.6667,2.0,3.0,1.0,7.0,82.0,30,81.0,260.0,1,0,1,0
776665,2025-08-20T23:40:00+00:00,away,133,Athletics,ATH,142,Minnesota Twins,MIN,669372,J.T. Ginn,53.03,22.735,30.295,0.4767,4.3328,2.8556,1.4772,6.725,0.4475,4.0695,2.903,1.1665,1,0.4691,0.4631,3.9877,4.6543,4.3269,2.875,0.5185,0.3425,0.4055,4.1325,2.945,3.9645,2.756,0.4278,0.315,143,0,0,,0,7,7,0,1,22.735,30.295,53.03,0.4287,-33.115,0.4278,0.315,103,200,13,8.6025,4,6.1425,6.725,0.315,4.0695,7.5525,2.937,8.1405,1.9225,1.168,0.042,0.189,9.953,33.6155,0.2696,0.4187,2.903,6.386,4.391,9.307,1.147,0.4055,3.575,3.575,11.04,11.195,3.1715,1.3104,10.6038,202.76,3.0881,0.315,6,27.0,5.0,1.4444,8.3333,3.6667,1.6667,25.0,11.0,28.0,458.0,118.0,17,60.0,4.95,1.3667,9.9,3.0,1.95,0,4.6667,2.0,7.0,2.0,5.0,81.0,26,74.0,200.0,1,0,1,0
776663,2025-08-21T00:05:00+00:00,home,112,Chicago Cubs,CHC,158,Milwaukee Brewers,MIL,607067,Colin Rea,49.36,24.24,25.12,0.3235,3.9721,5.4763,-1.5042,8.2,0.3293,3.8947,5.3093,-1.4147,-1,0.1521,0.4948,2.5427,4.5541,5.4015,6.3985,0.451,0.4267,0.348,3.7333,5.08,3.82,5.216,0.5226,0.28,144,0,0,,0,-7,1,8,0,24.24,25.12,49.36,0.4911,9.76,0.5226,0.28,104,205,10,7.2,3,3.93,8.2,0.28,3.8947,7.1253,4.2293,8.5893,0.4787,1.72,0.056,1.304,16.0187,33.9067,0.2836,0.2922,5.3093,8.9747,4.0613,7.3293,1.416,0.3973,5.4,5.4,18.48,22.52,4.2682,1.5115,9.6075,413.4,3.4222,0.28,6,30.3333,4.4505,1.3187,6.8242,3.2637,0.8901,23.0,11.0,29.0,522.0,131.0,26,127.3333,3.9581,1.288,6.5733,2.6859,1.3429,1,5.6667,2.0,3.0,5.0,3.0,96.0,35,77.0,220.0,1,0,1,0
776663,2025-08-21T00:05:00+00:00,away,158,Milwaukee Brewers,MIL,112,Chicago Cubs,CHC,694819,Jacob Misiorowski,54.865,30.9225,23.9425,0.1909,2.9298,3.9856,-1.0559,5.9875,0.1773,3.0197,4.1773,-1.1577,-1,0.5802,0.1888,4.5309,3.9877,3.018,3.9754,0.5283,0.2217,0.1995,2.8867,3.6675,2.665,3.5345,0.5898,0.3325,146,0,0,,0,-2,2,4,0,30.9225,23.9425,54.865,0.5636,43.22,0.5898,0.3325,104,205,4,3.27,1,0.0,5.9875,0.3325,3.0197,7.4212,3.7118,12.1355,0.9778,1.1552,0.1108,1.3325,16.6257,33.1773,0.2959,0.3462,4.1773,7.4655,3.7562,9.9557,1.7118,0.9113,2.6625,2.6625,9.32,10.315,2.6154,1.0652,7.8374,172.725,3.5005,0.3325,6,22.6667,6.3529,1.4559,14.2941,5.1618,1.1912,36.0,13.0,20.0,439.0,100.0,9,38.6667,4.1897,1.1121,12.8017,4.6552,0.931,1,4.0,3.0,1.0,3.0,5.0,78.0,23,79.0,201.0,1,0,1,0
776660,2025-08-21T00:40:00+00:00,home,115,Colorado Rockies,COL,119,Los Angeles Dodgers,LAD,685299,Tanner Gordon,54.865,20.2825,34.5825,0.1252,2.7348,3.9092,-1.1745,5.9875,0.133,2.8645,3.9975,-1.133,-1,0.4568,0.0985,4.8889,5.8272,2.509,3.8785,0.1839,0.0,0.0665,2.1108,4.8842,2.5985,4.596,0.3498,0.3325,145,0,0,,0,-1,2,3,0,20.2825,34.5825,54.865,0.3697,-83.1275,0.3498,0.3325,104,203,15,13.91,5,13.91,5.9875,0.3325,2.8645,7.3547,3.0665,11.601,0.4433,2.6232,0.0665,1.5345,15.202,32.3325,0.2929,0.3518,3.9975,8.2192,2.0197,8.4458,1.3325,0.8448,2.6625,2.6625,8.6525,9.315,8.0386,1.9648,10.285,172.0025,3.2498,0.3325,6,27.3333,8.8902,1.8659,5.5976,2.3049,1.3171,17.0,7.0,44.0,481.0,133.0,9,44.3333,7.1053,1.6692,5.4812,2.0301,1.218,1,6.0,1.0,4.0,1.0,3.0,92.0,28,77.0,215.0,1,0,0,1
776660,2025-08-21T00:40:00+00:00,away,119,Los Angeles Dodgers,LAD,115,Colorado Rockies,COL,660271,Shohei Ohtani,48.8,31.16,17.64,0.8897,5.5855,3.5107,2.0747,8.2,0.9253,6.1933,3.4973,2.696,4,0.902,0.8775,6.052,4.3565,5.119,2.665,0.8747,1.0,1.0,6.9867,3.5333,6.212,3.012,0.617,0.28,144,0,0,,1,3,8,5,1,31.16,17.64,48.8,0.6385,53.96,0.617,0.28,104,203,1,0.0,1,0.0,8.2,0.28,6.1933,8.0947,4.528,8.136,2.1427,1.6213,0.0373,0.4293,12.5053,33.1627,0.3289,0.4884,3.4973,7.4907,4.4093,10.9307,0.8013,0.1867,5.4,5.4,23.04,26.84,2.3875,1.1699,12.0581,438.88,4.2667,0.28,6,21.3333,5.4844,1.4062,12.2344,1.6875,0.8438,29.0,4.0,26.0,333.0,94.0,10,27.3333,4.6098,1.2805,11.5244,1.6463,0.6585,1,4.0,5.0,9.0,0.0,3.0,66.0,31,76.0,210.0,1,0,0,1
776652,2025-08-21T01:38:00+00:00,home,108,Los Angeles Angels,LAA,113,Cincinnati Reds,CIN,579328,Yusei Kikuchi,54.865,20.9475,33.9175,0.1293,1.9708,6.9758,-5.005,5.9875,0.0665,1.9088,7.2907,-5.3818,-1,0.3951,0.1273,3.9506,5.0123,1.9606,6.945,0.4583,0.0,0.0,1.7758,7.7783,1.532,7.5345,0.3765,0.3325,146,0,0,,0,-7,1,8,0,20.9475,33.9175,54.865,0.3818,-60.865,0.3765,0.3325,103,200,14,11.3075,5,8.8475,5.9875,0.3325,1.9088,5.9975,2.399,10.0,0.9335,1.133,0.0222,0.3103,14.1527,32.798,0.2352,0.3015,7.2907,9.2882,2.6428,6.5763,2.5788,0.3547,2.6625,2.6625,7.985,7.985,10.8823,2.1255,7.8729,155.385,2.9991,0.3325,6,32.0,4.5,1.5625,8.4375,2.5312,1.4062,30.0,9.0,41.0,590.0,143.0,27,150.0,3.42,1.42,9.18,3.66,1.14,1,7.0,1.0,7.0,0.0,4.0,88.0,34,72.0,210.0,0,1,0,1
776652,2025-08-21T01:38:00+00:00,away,113,Cincinnati Reds,CIN,108,Los Angeles Angels,LAA,607259,Nick Martinez,54.865,25.6025,29.2625,0.158,4.1047,5.4294,-1.3247,5.9875,0.133,3.8448,5.5123,-1.6675,-1,0.1601,0.4691,4.1355,5.5936,4.2222,3.7901,0.3488,0.1108,0.0665,3.0025,4.4483,3.069,5.0025,0.4993,0.3325,146,0,0,,1,-2,4,6,0,25.6025,29.2625,54.865,0.4666,-0.3375,0.4993,0.3325,104,205,12,8.59,5,5.32,5.9875,0.3325,3.8448,7.6897,3.7118,8.0,0.2217,1.0443,0.1108,0.2217,10.931,32.7118,0.3096,0.2906,5.5123,6.8867,2.2882,13.9188,1.8448,0.0887,2.6625,2.33,10.32,9.32,6.7524,1.2497,12.544,158.7875,3.8761,0.3325,6,29.0,4.0345,1.1034,7.4483,2.1724,1.5517,24.0,7.0,25.0,476.0,118.0,28,145.0,4.5931,1.2,6.5172,2.1103,1.2414,1,6.0,1.0,2.0,1.0,7.0,90.0,35,73.0,200.0,1,0,0,1
776656,2025-08-21T01:40:00+00:00,home,135,San Diego Padres,SD,137,San Francisco Giants,SF,676664,JP Sears,52.4,30.98,21.42,0.8661,5.2303,3.6831,1.5472,6.725,0.916,5.0485,3.2585,1.79,2,0.8622,0.5875,5.1614,3.7599,4.8625,3.8375,0.854,0.895,0.811,5.0275,3.8675,4.8385,3.9725,0.5703,0.315,144,0,0,,1,1,4,3,1,30.98,21.42,52.4,0.5912,32.35,0.5703,0.315,104,203,3,1.98,2,1.98,6.725,0.315,5.0485,9.643,2.147,6.525,1.4475,1.8255,0.021,1.9855,12.2245,32.756,0.3373,0.4826,3.2585,6.147,4.181,10.5235,1.2585,0.5525,3.575,3.575,15.04,15.935,2.166,1.0555,9.2993,287.705,4.207,0.315,6,29.3333,5.5227,1.3295,9.2045,2.1477,2.1477,30.0,7.0,32.0,525.0,126.0,24,122.0,4.9426,1.2869,7.5984,2.2869,1.8443,1,6.0,1.0,4.0,1.0,2.0,93.0,30,71.0,180.0,0,1,1,0
